"Id","5913e1da8b0ee5cf0c53b209","5b7de8ab463f260f62cebb7c","5913e1da8b0ee5cf0c53b206"
"Timestamp","dsit10/112 - Johnstone/1120054 - JRC - Johnstone River at Coquette Point/Real-time Data/Logger/Sonde - Conductivity","dsit10/112 - Johnstone/1120054 - JRC - Johnstone River at Coquette Point/Real-time Data/Logger/Sonde - SondeTemp","dsit10/112 - Johnstone/1120054 - JRC - Johnstone River at Coquette Point/Real-time Data/Logger/Sonde - Turbidity"
"Units","uS/cm","","NTU"
2023-03-10 04:02:00,562.98,26.78,4.93
2023-03-10 06:02:00,257.75,26.68,4.45
2023-03-10 08:02:00,6080.76,26.8,0.83
2023-03-10 10:02:00,20401.221,27.45,-1.3
2023-03-10 12:02:00,35238.77,28.1,1.04
2023-03-10 14:02:00,8531.11,28.47,2.33
2023-03-10 16:02:00,2329.58,28.16,32.78
2023-03-10 18:02:00,942.69,27.75,8.45
2023-03-10 20:02:00,1240.11,27.39,8.78
2023-03-10 22:02:00,689.87,27.15,-0.31
2023-03-11 00:02:00,18439.789,27.83,-2.26
2023-03-11 02:02:00,9781.6,27.26,2.82
2023-03-11 04:02:00,2337.08,26.96,2.46
2023-03-11 06:02:00,1109.19,26.82,-0.02
2023-03-11 08:02:00,816.88,26.66,2.16
2023-03-11 10:02:00,8846.92,27.22,-0.84
2023-03-11 12:02:00,24810.85,27.84,-3.24
2023-03-11 14:02:00,15800.69,28.64,-0.88
2023-03-11 16:02:00,4137.73,28.84,11.29
2023-03-11 18:02:00,1535.52,28.19,2.06
2023-03-11 20:02:00,1085.09,27.69,2.61
2023-03-11 22:02:00,919.97,27.47,1.25
2023-03-12 00:02:00,10524.51,27.98,-2.85
2023-03-12 02:02:00,8732.16,27.66,-2.19
2023-03-12 04:02:00,5097.09,27.23,-0.91
2023-03-12 06:02:00,2647.19,27.03,-0.95
2023-03-12 08:02:00,964.17,26.75,-1.79
2023-03-12 10:02:00,1713.32,27.14,-0.5
2023-03-12 12:02:00,9352.02,27.62,-1.87
2023-03-12 14:02:00,13516.07,28.71,-1.16
2023-03-12 16:02:00,8349.27,29.26,4.02
2023-03-12 18:02:00,2714.91,28.22,3.69
2023-03-12 20:02:00,929.25,27.5,-0.31
2023-03-12 22:02:00,1008.68,27.42,-1.39
2023-03-13 00:02:00,1482.09,27.46,-0.46
2023-03-13 02:02:00,8769.47,27.58,-2.08
2023-03-13 04:02:00,15520.43,27.67,-0.43
2023-03-13 06:02:00,6088.41,27.24,-2.2
2023-03-13 08:02:00,4053.3,27.05,-2.54
2023-03-13 10:02:00,3192.79,27.47,-1.84
2023-03-13 12:02:00,5777.14,27.51,-3.35
2023-03-13 14:02:00,4228.05,28.69,-2.27
2023-03-13 16:02:00,5692.72,28.83,-2.83
2023-03-13 18:02:00,3962.81,28.52,1.25
2023-03-13 20:02:00,1909.94,27.79,0.63
2023-03-13 22:02:00,1404.41,27.51,0.41
2023-03-14 00:02:00,854.01,27.25,-2.04
2023-03-14 02:02:00,8276.38,27.55,-2.95
2023-03-14 04:02:00,6007.02,27.2,-1.67
2023-03-14 06:02:00,16082.68,27.56,-2.06
2023-03-14 08:02:00,15213.44,27.52,-4.01
2023-03-14 10:02:00,5691.47,27.58,-3.3
2023-03-14 12:02:00,4622.15,28.05,-3.38
2023-03-14 14:02:00,3480.65,28.68,-3.33
2023-03-14 16:02:00,2912.94,29.39,-2.47
2023-03-14 18:02:00,11316.29,28.48,-2.09
2023-03-14 20:02:00,6702.04,28.23,-2.01
2023-03-14 22:02:00,2780.37,27.85,-2.66
2023-03-15 00:02:00,1348.83,27.35,-1.82
2023-03-15 02:02:00,9953.71,27.84,0.84
2023-03-15 04:02:00,40949.359,29.49,-2.28
2023-03-15 06:02:00,43759.379,29.61,-3.01
2023-03-15 08:02:00,22505.75,27.98,-3.81
2023-03-15 10:02:00,11709.98,27.9,-3.58
2023-03-15 12:02:00,8300.76,28.44,-3.14
2023-03-15 14:02:00,3895.77,28.56,-2.1
2023-03-15 16:02:00,2812.3,28.94,-2.41
2023-03-15 18:02:00,3749.93,28.53,-2.8
2023-03-15 20:02:00,10331.18,28.52,-1.16
2023-03-15 22:02:00,4277.45,28.18,-1.26
2023-03-16 00:02:00,2358.86,27.73,-1.3
2023-03-16 02:02:00,3475.86,27.48,-2.53
2023-03-16 04:02:00,54781.969,29.88,-3.36
2023-03-16 06:02:00,50048.301,29.6,-4.43
2023-03-16 08:02:00,39713.84,29,-5.19
2023-03-16 10:02:00,18067.609,28.44,-4.51
2023-03-16 12:02:00,9320.75,28.7,-2.99
2023-03-16 14:02:00,3681.49,28.85,-3.7
2023-03-16 16:02:00,7711.12,28.95,-0.59
2023-03-16 18:02:00,5519.01,28.98,-2.74
2023-03-16 20:02:00,8106.98,28.59,-2.12
2023-03-16 22:02:00,5132.35,28.12,-2.26
2023-03-17 00:02:00,2897.63,27.55,-0.42
2023-03-17 02:02:00,2278.48,27.3,-2.37
2023-03-17 04:02:00,52562.109,30.23,-2.08
2023-03-17 06:02:00,56655.43,30.35,-3.27
2023-03-17 08:02:00,53422.691,30.15,-5.29
2023-03-17 10:02:00,35141.91,29.42,-0.16
2023-03-17 12:02:00,14014.25,29.06,-2.64
2023-03-17 14:02:00,5681.04,29.18,-2.88
2023-03-17 16:02:00,7983.08,29.04,-1.2
2023-03-17 18:02:00,20287.391,30.23,-3.32
2023-03-17 20:02:00,23038.561,30.21,-2.42
2023-03-17 22:02:00,9813.92,28.67,4.01
2023-03-18 00:02:00,3505.97,27.74,1.6
2023-03-18 02:02:00,1355.78,27.27,-1.13
2023-03-18 04:02:00,29513.221,28.62,22.95
2023-03-18 06:02:00,54930.551,30.11,-0.54
2023-03-18 08:02:00,55447.898,30.08,-1.39
2023-03-18 10:02:00,39179.391,29.49,-3.57
2023-03-18 12:02:00,17380.59,28.9,11.02
2023-03-18 14:02:00,5689.24,29.12,13.66
2023-03-18 16:02:00,4984.22,28.88,4.67
2023-03-18 18:02:00,47229.32,30.6,4.12
2023-03-18 20:02:00,32770.898,30.19,7.42
2023-03-18 22:02:00,18788.32,28.92,0.69
2023-03-19 00:02:00,4433.86,27.86,7.53
2023-03-19 02:02:00,1883.01,27.27,26.74
2023-03-19 04:02:00,4504.35,27.34,14.33
2023-03-19 06:02:00,54646.309,29.75,12.41
2023-03-19 08:02:00,56064.961,29.77,28.33
2023-03-19 10:02:00,48187.309,29.39,-0.15
2023-03-19 12:02:00,25115.061,28.63,26.59
2023-03-19 14:02:00,7030.06,27.87,10.52
2023-03-19 16:02:00,4021.87,27.67,5.32
2023-03-19 18:02:00,36281.09,29,21.39
2023-03-19 20:02:00,53354.461,29.57,8.5
2023-03-19 22:02:00,31666.82,28.63,1.06
2023-03-20 00:02:00,7927.31,27.16,24.24
2023-03-20 02:02:00,2651.02,26.56,56.47
2023-03-20 04:02:00,2296.98,26.5,5.24
2023-03-20 06:02:00,47612.82,28.74,17.03
2023-03-20 08:02:00,54289.469,29.26,1.53
2023-03-20 10:02:00,52670.871,29.21,2.22
2023-03-20 12:02:00,29355.52,28.35,18.74
2023-03-20 14:02:00,10583.5,27.71,37.55
2023-03-20 16:02:00,4185.29,27.65,6.98
2023-03-20 18:02:00,20050.029,28.69,28.55
2023-03-20 20:02:00,51100.82,29.61,3.4
2023-03-20 22:02:00,45775.781,29.42,3.58
2023-03-21 00:02:00,13334.42,27.57,9.75
2023-03-21 02:02:00,2908.95,26.53,6.05
2023-03-21 04:02:00,1797.24,26.27,3.3
2023-03-21 06:02:00,45679.27,28.67,11.89
2023-03-21 08:02:00,53864.449,29.35,3.84
2023-03-21 10:02:00,50539.191,29.06,3.96
2023-03-21 12:02:00,37891.41,28.26,8.75
2023-03-21 14:02:00,15781.69,27.05,20.6
2023-03-21 16:02:00,5800.81,27.01,15.71
2023-03-21 18:02:00,6475.3,26.76,2.33
2023-03-21 20:02:00,35261.762,28.16,26.64
2023-03-21 22:02:00,30254.359,27.93,6.08
2023-03-22 00:02:00,5318.35,26.32,15.46
2023-03-22 02:02:00,1356.83,25.62,11.12
2023-03-22 04:02:00,1297.07,25.39,11.61
2023-03-22 06:02:00,1789.99,25.42,10.69
2023-03-22 08:02:00,42753.43,27.91,10.38
2023-03-22 10:02:00,48838.16,28.5,-0.11
2023-03-22 12:02:00,28473.65,27.47,-0.64
2023-03-22 13:17:00,10283.37,26.44,21.16
2023-03-22 15:18:00,2036.98,26.02,22.92
2023-03-22 17:18:00,1066.62,25.82,20.14
2023-03-22 19:18:00,7642.56,26.41,25.51
2023-03-22 21:18:00,49531.672,28.63,13.99
2023-03-22 23:18:00,40265.41,28.1,8.7
2023-03-23 01:18:00,9679.25,25.85,23.88
2023-03-23 03:18:00,1765.68,25.17,28.2
2023-03-23 05:18:00,922.14,25.1,23.84
2023-03-23 07:18:00,24714.42,26.34,27.34
2023-03-23 09:18:00,43354.289,27.74,10.7
2023-03-23 11:18:00,37263.762,27.5,8.3
2023-03-23 13:18:00,11709.87,26.7,23.89
2023-03-23 15:18:00,1598.53,26.15,27.36
2023-03-23 17:18:00,898.34,26,27.02
2023-03-23 19:18:00,1284.81,25.74,19.61
2023-03-23 21:18:00,37404.641,27.96,12.54
2023-03-23 23:18:00,16712.73,26.82,22.17
2023-03-24 01:18:00,10845.07,26.06,17.78
2023-03-24 03:18:00,2079.31,25.25,23.5
2023-03-24 05:18:00,717.77,25.18,19.75
2023-03-24 07:18:00,1087.14,25.17,17.34
2023-03-24 09:18:00,20235.23,26.08,12.21
2023-03-24 11:18:00,17248.18,26.15,11.21
2023-03-24 13:18:00,14060.35,26.93,11.39
2023-03-24 15:18:00,3249.53,26.39,24.5
2023-03-24 17:18:00,1011.2,26.06,18.54
2023-03-24 19:18:00,1052.49,25.82,15.98
2023-03-24 21:18:00,23440.99,27.08,9.47
2023-03-24 23:18:00,24026.641,27.11,20.25
2023-03-25 01:18:00,14723.59,26.39,11.53
2023-03-25 03:18:00,8581.19,25.81,9.83
2023-03-25 05:18:00,3565.35,25.28,7.89
2023-03-25 07:18:00,2261.76,25.2,7.86
2023-03-25 09:18:00,3065.83,25.42,7.66
2023-03-25 11:18:00,6021.83,25.88,8.43
2023-03-25 13:18:00,16119.89,26.89,7.98
2023-03-25 15:18:00,6376.12,27.41,9.35
2023-03-25 17:18:00,2873.01,26.96,15.24
2023-03-25 19:18:00,1238.18,26.11,9.33
2023-03-25 21:18:00,2386.11,26.19,9.56
2023-03-25 23:18:00,32050.391,27.68,4.5
2023-03-26 01:18:00,14685.58,26.84,5.96
2023-03-26 03:18:00,8371.22,26.18,6.14
2023-03-26 05:18:00,9781.68,26.07,6.12
2023-03-26 07:18:00,4259.47,25.63,6.39
2023-03-26 09:18:00,4681.39,25.82,7.45
2023-03-26 11:18:00,7673.61,26.31,5.84
2023-03-26 13:18:00,4568.02,27.1,8.2
2023-03-26 15:18:00,4970.62,27.65,6.28
2023-03-26 17:18:00,5881.72,27.49,12.21
2023-03-26 19:18:00,3210.05,26.95,14.69
2023-03-26 21:18:00,1827.6,26.45,6.56
2023-03-26 23:18:00,5815.49,26.49,6.67
2023-03-27 01:18:00,21906.15,27.59,4.49
2023-03-27 03:18:00,8230.94,26.67,5.27
2023-03-27 05:18:00,15684.91,26.9,4.92
2023-03-27 07:18:00,9731.94,26.24,6.49
2023-03-27 09:18:00,11003.54,26.42,5.06
2023-03-27 11:18:00,8535.03,26.91,8.64
2023-03-27 13:18:00,5257.18,27.53,5.29
2023-03-27 15:18:00,4268.38,27.41,4.97
2023-03-27 17:18:00,3641,27.74,8.39
2023-03-27 19:18:00,2759.42,27.26,5.75
2023-03-27 21:18:00,1612.9,26.72,5.43
2023-03-27 23:18:00,1921.47,26.47,4.31
2023-03-28 01:18:00,1283.21,26.04,4.62
2023-03-28 03:18:00,47041.48,28.59,2.77
2023-03-28 05:18:00,44687.93,28.57,5.02
2023-03-28 07:18:00,27595.93,27.56,3.41
2023-03-28 09:18:00,13382.59,26.64,4.53
2023-03-28 11:18:00,10382.73,27.09,4.58
2023-03-28 13:18:00,7341.4,27.7,5.69
2023-03-28 15:18:00,3230.59,27.79,7.75
2023-03-28 17:18:00,3194.57,28.04,7.06
2023-03-28 19:18:00,3183.52,27.29,4.16
2023-03-28 21:18:00,9375.46,27.3,5.98
2023-03-28 23:18:00,4490.33,26.79,4.59
2023-03-29 01:18:00,2207.92,26.36,4.22
2023-03-29 03:18:00,43033.309,28.59,4.59
2023-03-29 05:18:00,50899.449,28.94,7.48
2023-03-29 07:18:00,46868.5,28.9,3.08
2023-03-29 09:18:00,18555.17,27.36,3.57
2023-03-29 11:18:00,13874.24,27.51,3.7
2023-03-29 13:18:00,9351.57,27.99,8.44
2023-03-29 15:18:00,4808.52,28.05,6.72
2023-03-29 17:18:00,6672.99,28.09,6.28
2023-03-29 19:18:00,7383.04,27.58,6.32
2023-03-29 21:18:00,8777.73,27.55,8.12
2023-03-29 23:18:00,6477.54,27.31,6.68
2023-03-30 01:18:00,1743.3,26.46,4.36
2023-03-30 03:18:00,30940.801,28.22,4.53
2023-03-30 05:18:00,50445.191,29.51,4.71
2023-03-30 07:18:00,43108.66,29.13,2.9
2023-03-30 09:18:00,26130.48,28.16,3.67
2023-03-30 11:18:00,20572.23,28.12,7.2
2023-03-30 13:18:00,7647.29,28.01,8.46
2023-03-30 15:18:00,3755.6,28.07,5.56
2023-03-30 17:18:00,5332.71,28.22,5.9
2023-03-30 19:18:00,7153.52,27.8,8.43
2023-03-30 21:18:00,15174.88,28.4,4.59
2023-03-30 23:18:00,7849.95,27.42,4.37
2023-03-31 01:18:00,2567.86,26.71,3.94
2023-03-31 03:18:00,9832.86,27.18,4.28
2023-03-31 05:18:00,52507.289,29.34,3.32
2023-03-31 07:18:00,51031.289,29.24,3.47
2023-03-31 09:18:00,34130.051,28.63,3.21
2023-03-31 11:18:00,20757.029,28.55,3.95
2023-03-31 13:18:00,9619.81,28.44,8.67
2023-03-31 15:18:00,4531.06,28.58,4.58
2023-03-31 17:18:00,8729.73,28.65,7.43
2023-03-31 19:18:00,15810.36,28.84,5.22
2023-03-31 21:18:00,14132.52,28.41,3.47
2023-03-31 23:18:00,12781.59,28.22,6.61
2023-04-01 01:18:00,5287.72,27.42,3.63
2023-04-01 03:18:00,8218.81,27.59,4.37
2023-04-01 05:18:00,54149.73,28.87,4.9
2023-04-01 07:18:00,54358.059,28.86,4.6
2023-04-01 09:18:00,41583.73,28.7,2.54
2023-04-01 11:18:00,30042.98,28.6,5.24
2023-04-01 13:18:00,12782.07,28.72,13.26
2023-04-01 15:18:00,5874.78,28.86,5.07
2023-04-01 17:18:00,13261.07,28.85,7.49
2023-04-01 19:18:00,32162.25,29.54,4.43
2023-04-01 21:18:00,20407.881,28.67,4.6
2023-04-01 23:18:00,15554.94,28.4,5.23
2023-04-02 01:18:00,6521.8,27.7,4.87
2023-04-02 03:18:00,3541.37,27.37,4.88
2023-04-02 05:18:00,54352.18,28.73,10.51
2023-04-02 07:18:00,54634.512,28.76,3.17
2023-04-02 09:18:00,53948.699,28.85,4.31
2023-04-02 11:18:00,28731.68,28.78,3.47
2023-04-02 13:18:00,15468.06,29.17,9.64
2023-04-02 15:18:00,6362.29,29.38,4.9
2023-04-02 17:18:00,16289.68,29.07,9.57
2023-04-02 19:18:00,48121.27,29.82,5.26
2023-04-02 21:18:00,31067.23,29.3,7.1
2023-04-02 23:18:00,19287.369,28.73,6.4
2023-04-03 01:18:00,7432.02,27.97,5.4
2023-04-03 03:18:00,2287.31,27.48,7.13
2023-04-03 05:18:00,53084.781,28.97,8.09
2023-04-03 07:18:00,55457.859,29.04,3.3
2023-04-03 09:18:00,55277.371,29.16,4.1
2023-04-03 11:18:00,34826.789,29.16,2.19
2023-04-03 13:18:00,17085.689,29.38,7.69
2023-04-03 15:18:00,6783.42,29.25,4.22
2023-04-03 17:18:00,26683.42,29.6,4.84
2023-04-03 19:18:00,47995.852,30.03,5.08
2023-04-03 21:18:00,41903.129,29.86,4.18
2023-04-03 23:18:00,22395.34,28.84,3.55
2023-04-04 01:18:00,8753.55,28.15,5.06
2023-04-04 03:18:00,2882.01,27.53,3.48
2023-04-04 05:18:00,52666.23,29.61,8.8
2023-04-04 07:18:00,56114.52,29.58,2.51
2023-04-04 09:18:00,55895.359,29.6,3.34
2023-04-04 11:18:00,36864.531,29.42,2.88
2023-04-04 13:18:00,18966.689,29.51,8.27
2023-04-04 15:18:00,7641.84,29.22,5.85
2023-04-04 17:18:00,14875.71,29.42,6.12
2023-04-04 19:18:00,51024.66,30.14,5
2023-04-04 21:18:00,41484.379,30.05,4.96
2023-04-04 23:18:00,28893.23,29.28,2.93
2023-04-05 01:18:00,12303.04,28.42,4.95
2023-04-05 03:18:00,3832.55,27.67,5.24
2023-04-05 05:18:00,45693.32,29.44,13.08
2023-04-05 07:18:00,56291.09,29.92,2.64
2023-04-05 09:18:00,56575.93,30.04,2.74
2023-04-05 11:18:00,40993.199,29.71,2.46
2023-04-05 13:18:00,20008.35,29.29,8.06
2023-04-05 15:18:00,7642.02,28.82,13.54
2023-04-05 17:18:00,8723.38,28.62,9.83
2023-04-05 19:18:00,46846.281,30.07,4.61
2023-04-05 21:18:00,46817.07,30.08,5.69
2023-04-05 23:18:00,30932.539,29.23,3.71
2023-04-06 01:18:00,16081.59,28.4,5.75
2023-04-06 03:18:00,4877.04,27.47,4.19
2023-04-06 05:18:00,16270.28,28.12,16.01
2023-04-06 07:18:00,55522.852,30.01,4.27
2023-04-06 09:18:00,54698.23,30.04,4.35
2023-04-06 11:18:00,41467.711,29.81,2.93
2023-04-06 13:18:00,21812.77,29.68,5.36
2023-04-06 15:18:00,7966.81,29.39,47.53
2023-04-06 17:18:00,7968.92,28.71,14.2
2023-04-06 19:18:00,48312.5,30.5,8.64
2023-04-06 21:18:00,55402.32,30.52,3.31
2023-04-06 23:18:00,40540.879,29.94,2.96
2023-04-07 01:18:00,22400.74,28.67,5.41
2023-04-07 03:18:00,9895.93,27.84,5.02
2023-04-07 05:18:00,8727.02,27.87,4.65
2023-04-07 07:18:00,54737.621,29.75,2.39
2023-04-07 09:18:00,55910.219,29.9,2.42
2023-04-07 11:18:00,49059.25,30.07,2.63
2023-04-07 13:18:00,24056.15,29.73,9.31
2023-04-07 15:18:00,8518.89,29.42,40.52
2023-04-07 17:18:00,5382.97,28.91,17.77
2023-04-07 19:18:00,50961.949,30.4,4.9
2023-04-07 21:18:00,56122.961,30.44,3.67
2023-04-07 23:18:00,55497.262,30.41,4.95
2023-04-08 01:18:00,32026.17,29.33,3.6
2023-04-08 03:18:00,17227.99,28.57,5.49
2023-04-08 05:18:00,8546.29,28.01,5.52
2023-04-08 07:18:00,52712.309,29.62,4.45
2023-04-08 09:18:00,56233.891,29.78,2.9
2023-04-08 11:18:00,55404.789,30.01,3.34
2023-04-08 13:18:00,29256.141,30.01,4.25
2023-04-08 15:18:00,11156.55,29.72,34.69
2023-04-08 17:18:00,3711.28,29.16,7.91
2023-04-08 19:18:00,51554.719,30.01,12.17
2023-04-08 21:18:00,56130.988,30.09,5.6
2023-04-08 23:18:00,52413.34,29.98,4.06
2023-04-09 01:18:00,27745.439,29.13,6.6
2023-04-09 03:18:00,18515.561,28.73,5.72
2023-04-09 05:18:00,10252.65,28.32,4.63
2023-04-09 07:18:00,28382.59,28.88,3.91
2023-04-09 09:18:00,54193.129,29.42,2.74
2023-04-09 11:18:00,36203.449,29.54,4.43
2023-04-09 13:18:00,26315.59,29.76,3.52
2023-04-09 15:18:00,15241.64,29.8,15.15
2023-04-09 17:18:00,7323.5,29.12,6.28
2023-04-09 19:18:00,13313.59,28.98,12.53
2023-04-09 21:18:00,51893.801,29.47,6.77
2023-04-09 23:18:00,46614.949,29.26,5.99
2023-04-10 01:18:00,32250.58,28.71,13.74
2023-04-10 03:18:00,18000.5,28.14,4.6
2023-04-10 05:18:00,10993.24,27.94,4.62
2023-04-10 07:18:00,9245.07,27.67,6.66
2023-04-10 09:18:00,16955.5,28.23,6.92
2023-04-10 11:18:00,32322.699,29.08,4.64
2023-04-10 13:18:00,14148.81,29.51,3.67
2023-04-10 15:18:00,11136.91,29.77,8.29
2023-04-10 17:18:00,8072.41,29.2,8.44
2023-04-10 19:18:00,4788.17,28.78,11.13
2023-04-10 21:18:00,40311.512,29.56,8.11
2023-04-10 23:18:00,54873.75,30.16,3.53
2023-04-11 01:18:00,44876.879,29.79,2.88
2023-04-11 03:18:00,28275.07,28.93,3.05
2023-04-11 05:18:00,15575.6,28.51,3.74
2023-04-11 07:18:00,10556,28.09,3.87
2023-04-11 09:18:00,8498.55,28.19,4.15
2023-04-11 11:18:00,9459.82,28.77,5.55
2023-04-11 13:18:00,26322.08,29.53,5.44
2023-04-11 15:18:00,8562.95,29.94,4.48
2023-04-11 17:18:00,9633.88,29.68,5.43
2023-04-11 19:18:00,6168.72,28.89,3.86
2023-04-11 21:18:00,5629.82,28.82,9.95
2023-04-11 23:18:00,56345,30.35,4.46
2023-04-12 01:18:00,53558.422,30.08,2.88
2023-04-12 03:18:00,54736.609,30.11,2.78
2023-04-12 05:18:00,53051.371,30.13,3.87
2023-04-12 07:18:00,18387.4,28.37,3.47
2023-04-12 09:18:00,16096.68,28.49,4.28
2023-04-12 11:18:00,11126.46,28.9,4.44
2023-04-12 15:38:00,7008.83,29.97,4.96
2023-04-12 16:44:00,3.62,30.92,2.75
2023-04-12 17:29:00,16418.51,29.74,4.83
2023-04-12 18:29:00,9760.53,29.54,4.9
2023-04-12 19:29:00,11299.85,29.33,5.86
2023-04-12 20:29:00,7996.79,29.06,3.53
2023-04-12 21:29:00,6328.33,28.9,4.07
2023-04-12 22:29:00,4833,28.61,3.63
2023-04-12 23:29:00,7646.95,28.74,8.12
2023-04-13 00:29:00,56598.48,30.17,4.46
2023-04-13 01:29:00,56025.16,29.96,3.35
2023-04-13 02:29:00,56565.891,29.89,3.42
2023-04-13 03:29:00,56852.879,29.78,2.7
2023-04-13 04:29:00,57010.602,29.7,2.69
2023-04-13 05:29:00,54933.922,29.83,2.97
2023-04-13 06:29:00,56358.77,29.79,3.56
2023-04-13 07:29:00,51605.66,29.58,2.57
2023-04-13 08:29:00,31994.811,29.02,2.47
2023-04-13 09:29:00,27360.529,29.04,4.43
2023-04-13 10:29:00,25941.039,29.26,3.58
2023-04-13 11:29:00,20110.73,29.44,4.31
2023-04-13 12:29:00,14557.53,29.58,4.23
2023-04-13 13:29:00,14519.12,29.74,8.92
2023-04-13 14:29:00,16971.711,30.04,7.41
2023-04-13 15:29:00,17609.289,30.36,7.37
2023-04-13 16:29:00,20035.189,30.25,6.85
2023-04-13 17:29:00,14800.96,30.21,6.7
2023-04-13 18:29:00,21924.99,29.59,4.26
2023-04-13 19:29:00,13221.97,29.51,6.02
2023-04-13 20:29:00,16428.18,29.48,5.82
2023-04-13 21:29:00,13604.2,29.26,5.91
2023-04-13 22:29:00,11805.87,29.07,4.93
2023-04-13 23:29:00,6901.13,28.73,5.25
2023-04-14 00:29:00,7910.77,28.73,8.39
2023-04-14 01:29:00,55554.27,30.22,4.63
2023-04-14 02:29:00,54596.281,29.28,4.47
2023-04-14 03:29:00,56528.039,29.03,3.71
2023-04-14 04:29:00,56448.09,29,5.15
2023-04-14 05:29:00,56527.789,28.98,6.69
2023-04-14 06:29:00,56035.512,28.98,3.79
2023-04-14 07:29:00,50014.16,28.79,3.68
2023-04-14 08:29:00,46370.281,28.96,2.67
2023-04-14 09:29:00,37810.859,28.98,2.53
2023-04-14 10:29:00,28869.91,29.33,3.77
2023-04-14 11:29:00,27224.58,29.57,3.46
2023-04-14 12:29:00,19394.67,29.64,3.81
2023-04-14 13:29:00,13517.83,29.8,3.75
2023-04-14 14:29:00,18969.689,29.84,6.3
2023-04-14 15:29:00,26964.051,30.14,6.15
2023-04-14 16:29:00,53265.609,30.7,4.48
2023-04-14 17:29:00,31304.26,30.51,5.29
2023-04-14 18:29:00,27790.039,30.22,9.83
2023-04-14 19:29:00,29860.83,29.97,3.6
2023-04-14 20:29:00,33712.41,29.96,4.55
2023-04-14 21:29:00,20700.461,29.44,3.34
2023-04-14 22:29:00,17012.061,29.07,4.1
2023-04-14 23:29:00,12325.06,28.91,4.46
2023-04-15 00:29:00,7549.89,28.71,4.72
2023-04-15 01:29:00,13235.16,28.99,4.84
2023-04-15 02:29:00,51416.352,29.01,13.43
2023-04-15 03:29:00,54628.32,28.74,6.59
2023-04-15 04:29:00,56296.859,28.67,3.07
2023-04-15 05:29:00,56344.539,28.65,4.22
2023-04-15 06:29:00,56348,28.61,4.65
2023-04-15 07:29:00,56413.77,28.63,3.63
2023-04-15 08:29:00,55424.801,28.67,2.25
2023-04-15 09:29:00,46196.629,28.66,4.73
2023-04-15 10:29:00,39264.352,28.97,3.43
2023-04-15 11:29:00,29113.221,29.51,4.25
2023-04-15 12:29:00,21940.51,30.03,13.35
2023-04-15 13:29:00,14387.5,29.66,4.76
2023-04-15 14:29:00,14426.99,29.83,7.03
2023-04-15 15:29:00,29289.131,30.29,19.63
2023-04-15 16:29:00,48338.691,30.26,4.83
2023-04-15 17:29:00,51124.461,30.11,4.25
2023-04-15 18:29:00,45653.461,30.27,8.82
2023-04-15 19:29:00,44290.359,30.32,3.57
2023-04-15 20:29:00,40019.609,29.9,3.61
2023-04-15 21:29:00,31613.039,29.56,3.79
2023-04-15 22:29:00,22605.68,29.17,4.21
2023-04-15 23:29:00,15576.41,28.89,13.79
2023-04-16 00:29:00,10005.8,28.68,6.51
2023-04-16 01:29:00,6132.41,28.48,5.2
2023-04-16 02:29:00,12390.51,28.93,9.63
2023-04-16 03:29:00,52111.301,29.01,5.99
2023-04-16 04:29:00,56179.281,29.07,5.09
2023-04-16 05:29:00,56785.32,29.14,3.68
2023-04-16 06:29:00,57016.879,29.16,3.39
2023-04-16 07:29:00,57121.609,29.17,3.19
2023-04-16 08:29:00,56222.602,29.04,2.24
2023-04-16 09:29:00,51610.801,29,3.87
2023-04-16 10:29:00,43369.449,29.25,3.53
2023-04-16 11:29:00,31299.9,29.56,3.91
2023-04-16 12:29:00,25871.9,29.69,9.35
2023-04-16 13:29:00,17477.609,29.96,13.41
2023-04-16 14:29:00,12830.83,30.1,5.16
2023-04-16 15:29:00,18668.461,29.77,9.11
2023-04-16 16:29:00,45135.41,30.38,5.29
2023-04-16 17:29:00,53364.16,30.22,3.98
2023-04-16 18:29:00,53011.57,30.19,7.63
2023-04-16 19:29:00,53060.699,30.15,3.82
2023-04-16 20:29:00,53569.859,30.07,4.8
2023-04-16 21:29:00,41828.52,29.8,2.92
2023-04-16 22:29:00,31441.029,29.38,3.14
2023-04-16 23:29:00,21852.461,29.17,5.32
2023-04-17 00:29:00,14246.93,28.81,11
2023-04-17 01:29:00,5.22,26.93,3.16
2023-04-17 02:29:00,7522.04,28.52,7.07
2023-04-17 03:29:00,36393.59,28.98,14.21
2023-04-17 04:29:00,55439.5,29.27,4.94
2023-04-17 05:29:00,56706.25,29.32,2.88
2023-04-17 06:29:00,57201.609,29.4,4.96
2023-04-17 07:29:00,57266.578,29.39,7.81
2023-04-17 08:29:00,57063.039,29.33,2.99
2023-04-17 09:29:00,55295.73,29.21,3.58
2023-04-17 10:07:00,50335.129,28.94,7.52
2023-04-17 11:13:00,35650.922,28.5,13.29
2023-04-17 12:13:00,26230.801,28.24,33.58
2023-04-17 13:13:00,18771.74,28.22,11.16
2023-04-17 14:13:00,12901.17,28.13,10.18
2023-04-17 15:13:00,8496.77,28.17,8.37
2023-04-17 16:13:00,15441.87,28.39,16.16
2023-04-17 17:13:00,48074.48,29.2,9.64
2023-04-17 18:13:00,53914.059,29.23,5.26
2023-04-17 19:13:00,54175.18,29.2,7.68
